row ID,row m/z,row retention time,20220513_PMA_DBGI_01_04_001.mzML Peak area,20220513_PMA_DBGI_01_04_002.mzML Peak area,20220513_PMA_DBGI_01_04_004.mzML Peak area,20220513_PMA_DBGI_01_04_007.mzML Peak area,20220513_PMA_DBGI_01_04_012.mzML Peak area,20220513_PMA_DBGI_01_04_013.mzML Peak area,20220513_PMA_DBGI_01_04_016.mzML Peak area,20220513_PMA_DBGI_01_04_018.mzML Peak area,20220513_PMA_DBGI_01_04_019.mzML Peak area,20220513_PMA_DBGI_01_04_021.mzML Peak area,20220513_PMA_DBGI_01_04_023.mzML Peak area,20220513_PMA_DBGI_01_04_024.mzML Peak area,20220513_PMA_DBGI_01_04_025.mzML Peak area,20220513_PMA_DBGI_01_04_026.mzML Peak area,20220513_PMA_DBGI_01_04_027.mzML Peak area,20220513_PMA_DBGI_01_04_028.mzML Peak area,20220513_PMA_DBGI_01_04_029.mzML Peak area,20220513_PMA_DBGI_01_04_035.mzML Peak area,20220513_PMA_DBGI_01_04_036.mzML Peak area,20220513_PMA_DBGI_01_04_037.mzML Peak area,20220513_PMA_DBGI_01_04_038.mzML Peak area,20220513_PMA_DBGI_01_04_040.mzML Peak area,20220513_PMA_DBGI_01_04_044.mzML Peak area,20220513_PMA_DBGI_01_04_045.mzML Peak area,20220513_PMA_DBGI_01_04_048.mzML Peak area,20220513_PMA_DBGI_01_04_049.mzML Peak area,20220513_PMA_DBGI_01_04_053.mzML Peak area,20220513_PMA_DBGI_01_04_054.mzML Peak area,20220513_PMA_DBGI_01_04_056.mzML Peak area,20220513_PMA_DBGI_01_04_059.mzML Peak area,20220513_PMA_DBGI_01_04_060.mzML Peak area,20220513_PMA_DBGI_01_04_062.mzML Peak area,20220513_PMA_DBGI_01_04_074.mzML Peak area,20220513_PMA_DBGI_01_04_076.mzML Peak area,20220513_PMA_DBGI_01_04_077.mzML Peak area,20220513_PMA_DBGI_01_04_078.mzML Peak area,20220513_PMA_DBGI_01_04_079.mzML Peak area,20220513_PMA_DBGI_01_04_087.mzML Peak area,20220513_PMA_DBGI_01_11_001.mzML Peak area,20220513_PMA_DBGI_01_11_002.mzML Peak area,20220513_PMA_DBGI_01_11_003.mzML Peak area,20220513_PMA_DBGI_01_11_004.mzML Peak area,20220513_PMA_DBGI_01_11_005.mzML Peak area,20220513_PMA_DBGI_01_11_006.mzML Peak area,20220513_PMA_DBGI_01_11_007.mzML Peak area,20220513_PMA_DBGI_01_11_008.mzML Peak area,20220513_PMA_DBGI_01_11_009.mzML Peak area,20220513_PMA_DBGI_01_11_010.mzML Peak area,20220513_PMA_DBGI_01_11_011.mzML Peak area,20220513_PMA_DBGI_01_11_012.mzML Peak area,20220513_PMA_DBGI_01_11_013.mzML Peak area,20220513_PMA_DBGI_01_11_014.mzML Peak area,20220513_PMA_DBGI_01_11_015.mzML Peak area,20220513_PMA_DBGI_01_11_016.mzML Peak area,20220513_PMA_DBGI_01_11_017.mzML Peak area,20220513_PMA_DBGI_01_11_018.mzML Peak area,20220513_PMA_DBGI_01_11_019.mzML Peak area,20220513_PMA_DBGI_01_11_020.mzML Peak area,20220513_PMA_DBGI_01_11_021.mzML Peak area,20220513_PMA_DBGI_01_11_022.mzML Peak area,20220513_PMA_DBGI_01_11_023.mzML Peak area,20220513_PMA_DBGI_01_11_024.mzML Peak area,20220513_PMA_DBGI_01_11_025.mzML Peak area,20220513_PMA_DBGI_01_11_026.mzML Peak area,20220513_PMA_DBGI_01_11_027.mzML Peak area,20220513_PMA_DBGI_01_11_028.mzML Peak area,20220513_PMA_DBGI_01_11_029.mzML Peak area,20220513_PMA_DBGI_01_11_030.mzML Peak area,20220513_PMA_DBGI_01_11_031.mzML Peak area,20220513_PMA_DBGI_01_11_032.mzML Peak area,20220513_PMA_DBGI_01_11_033.mzML Peak area,20220513_PMA_DBGI_01_11_034.mzML Peak area,20220513_PMA_DBGI_01_11_035.mzML Peak area,20220513_PMA_DBGI_01_11_036.mzML Peak area,20220513_PMA_DBGI_01_11_037.mzML Peak area,20220513_PMA_DBGI_01_11_038.mzML Peak area,20220513_PMA_DBGI_01_11_039.mzML Peak area,20220513_PMA_DBGI_01_11_040.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl01.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl01_20220514021041.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl02.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl02_20220514022633.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl03.mzML Peak area,20220513_PMA_DBGI_01_11_Ctrl03_20220514024225.mzML Peak area,
5269,262.159912109375,2.4158069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5316414.361157244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5272,668.3441162109375,4.23758705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5566397.615386685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359274.760883854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5275,309.1177062988281,5.4130535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4456640.522247409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5276,249.18477376302084,6.378824300000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7852789.7679261975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4058607.133913214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2821633.640376395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5277,137.0596160888672,4.7180149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4151814.499597298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3200501.9194139857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5278,203.17925771077475,5.422147766666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513878.818288843,0,0,0,0,0,0,0,0,0,0,6555301.500534759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6149672.10264035,0,0,0,0,0,0,7968344.1516106855,0,0,0,0,0,0,0,0,0,0,6142172.301067172,0,0,1191082.9889891306,0,0,0,0,0,0,0,0,0,0,0,0,
5280,393.3514404296875,6.6605631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.550640499801464E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5281,259.08087158203125,5.1884904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4588197.208246535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5282,174.0760498046875,1.66841285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4179006.423737257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160467.143705002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5283,243.08629608154297,4.9415343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3825835.0185063425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0982986488193471E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5284,203.1790771484375,5.208255100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5767469.36339501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.170482398427238E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5285,225.07571411132812,6.1350276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9419374.457722511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5286,265.0916748046875,6.5124133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6423445.106568553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5288,385.1706237792969,1.7980666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3906999.0046753054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5289,241.07046508789062,5.1871273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4109593.1192932823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7039002.479018663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5292,151.0388946533203,6.7622094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4079156.8739707535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5293,174.07606506347656,6.4054859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6782281.146843328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5294,371.15484619140625,1.33526185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8494657.290379317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6937470.374427751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5295,295.1022186279297,6.4054859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9612408.878782066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5296,267.08628845214844,5.876996699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3386357.9431256712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5837791.3536113035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5298,295.1766052246094,2.2195392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4564005.18661349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5299,154.02626037597656,0.6030204010000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6490057.757144232,0,2697598.9872953054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8169823.0616894225,0,0,1.6254661613178352E7,0,0,0,0,0,4417533.734676115,0,0,2985269.6896994566,0,0,0,0,1.083417312521356E7,0,4777388.78178148,0,3635901.7988985754,0,0,0,0,0,0,0,0,2.6685642360492215E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5301,325.112548828125,5.1871273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3707880.8806504062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6468422.089391849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5304,407.1523844401042,1.6168688333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4330268.493219303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4038809.5774762616,0,0,0,0,0,0,0,8079893.450646532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5305,201.14712524414062,1.6378108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4776949.6936289845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5307,290.21856689453125,0.92227617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.000256251577894E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5310,405.1391906738281,6.3728259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3952331.6921449136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5311,935.49609375,5.527752100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623986.465458498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6342156.0820995215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5312,411.36212158203125,6.6151034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6878467.635497797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5313,569.3838500976562,6.1350276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6171118.482038646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5316,394.1708068847656,1.4373433999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6362489.99063137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5810656.588302757,0,0,0,0,0,0,0,0,0,0,0,0,0,6238695.196199165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5318,505.39996337890625,9.8719105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4996426.472189685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5319,225.0756378173828,6.6151034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7981759.758478486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5320,243.08627319335938,6.123900699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7747657.90417275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5321,935.49609375,5.423007950000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3918840.3046751376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4417967.063527688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5322,459.0894775390625,3.4853155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4485002.818207695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4352908.708816878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5323,293.1859893798828,2.0630233000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6335187.932557133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874524.567480815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5324,411.36183166503906,6.8764201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6495189.814941955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5325,500.23394775390625,1.7980666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4960735.005795737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5327,346.197265625,1.7785334999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4477998.9599010125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5328,295.1023457845052,1.7814824333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4605287.152347921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4003854554680197E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7320640532319453E7,0,0,0,0,0,0,0,0,0,
5329,287.0546875,3.3598983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3629997.4972839323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5330,247.1689682006836,5.208255100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5170468.641722714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2655949564131426E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5331,247.1689910888672,6.8764201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6697256.693319388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5332,281.1133728027344,1.5724097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4489365.193328624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5333,265.0917663574219,6.0230984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4039798.24795139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5336,438.08184814453125,1.7980666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4313208.589137171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5337,903.47119140625,6.1350276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4640131.890137108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5338,341.13836669921875,5.686955800000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3953620.3907984425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5339,203.17906188964844,6.4054859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5010860.356657469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5342,297.1081848144531,1.4699072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4604266.058303614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5345,132.0758285522461,0.595275475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7931228.001170605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5808142.715157273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5348,249.18462371826172,6.8764201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5770250.987940389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5349,327.1590576171875,4.4139713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581685.519570252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5350,796.5191650390625,6.8764201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3644279.3296097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5351,206.10229110717773,0.8407915525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0401814981557619E7,0,0,0,0,0,0,0,0,6685783.039963702,0,2817954.3638365325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3460032.6939194053,0,0,0,0,0,2898411.1644904595,0,8786692.403409448,0,0,0,0,0,0,0,0,3883111.061956462,0,3291829.156977947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5352,457.15478515625,6.4054859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224075.00423183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5354,265.0915832519531,6.4161274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3525663.886799579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
